# Source,Target,Weight,Type
# Note that I deleted the type field (these are all chemical)
SDQL , RMFL          ,3
SDQL , RIS           ,8
SDQL , RIPR          ,1
SDQL , DVA           ,1
SDQL , PVCL          ,1
SDQL , AVAL          ,6
SDQL , AVAR          ,8
SDQL , AVBL          ,1
SDQL , AVBR          ,2
SDQL , AVDL          ,3
SDQL , AVEL          ,1
SDQL , SAADR         ,2
SDQL , SIADR         ,2
SDQL , SIBVL         ,1
SDQL , SMBDR         ,11
SDQR , ADLL          ,1
SDQR , ALML          ,1
SDQR , SDQL          ,4
SDQR , AIBL          ,8
SDQR , RICR          ,3
SDQR , DVA           ,10
SDQR , AVAL          ,8
SDQR , AVBL          ,23
SDQR , AVBR          ,19
SDQR , RMHL          ,15
SDQR , RMHR          ,7
SDQR , SIADL         ,2
SDQR , SIBDR         ,1
SDQR , SMBVL         ,11
SDQR , vBWMR7        ,1
PVDL , PVDR          ,10
PVDL , AVFL          ,1
PVDL , AVG           ,8
PVDL , PVPL          ,1
PVDL , PVCL          ,13
PVDL , PVCR          ,36
PVDL , AVAL          ,13
PVDL , AVAR          ,29
PVDL , AVDL          ,1
PVDL , AVDR          ,1
PVDL , DD05          ,3
PVDL , VD10          ,3
PVDL , hyp           ,7
PVDR , PVDL          ,2
PVDR , DVA           ,5
PVDR , PVCL          ,29
PVDR , PVCR          ,29
PVDR , AVAL          ,9
PVDR , AVAR          ,30
PVDR , AVDL          ,1
PVDR , VA09          ,2
PVDR , VA12          ,3
PVDR , VB05          ,1
PVDR , VB06          ,4
PVDR , hyp           ,6
BAGL , ADFR          ,1
BAGL , CEPVR         ,2
BAGL , BAGR          ,1
BAGL , URXR          ,1
BAGL , AUAR          ,2
BAGL , AIBL          ,2
BAGL , AIZR          ,2
BAGL , AINL          ,1
BAGL , RIAR          ,18
BAGL , RIBR          ,19
BAGL , RIGL          ,3
BAGL , RIGR          ,7
BAGL , RIPR          ,1
BAGL , RID           ,3
BAGL , AVAR          ,3
BAGL , AVEL          ,2
BAGL , AVER          ,7
BAGL , RIVR          ,2
BAGL , URAVR         ,1
BAGR , OLQVL         ,2
BAGR , BAGL          ,3
BAGR , AQR           ,3
BAGR , AIYL          ,3
BAGR , RIAL          ,18
BAGR , RIBL          ,22
BAGR , RIBR          ,1
BAGR , RIGL          ,10
BAGR , AVAL          ,4
BAGR , AVEL          ,8
BAGR , SMDVL         ,1
URXL , ADFL          ,1
URXL , ASHL          ,1
URXL , ASIL          ,1
URXL , IL1DL         ,2
URXL , IL2L          ,1
URXL , OLQVL         ,2
URXL , CEPDL         ,1
URXL , BAGR          ,2
URXL , URXL          ,3
URXL , AUAL          ,14
URXL , AIZL          ,1
URXL , ADAL          ,6
URXL , AIML          ,2
URXL , RIAL          ,15
URXL , RICL          ,8
URXL , RIGL          ,6
URXL , RIR           ,1
URXL , RMGL          ,5
URXL , AVJR          ,4
URXL , AVAL          ,1
URXL , AVBL          ,4
URXL , AVDR          ,1
URXL , AVEL          ,9
URXL , HSNR          ,1
URXR , ADFR          ,4
URXR , ADLR          ,3
URXR , AWBR          ,2
URXR , OLQVR         ,2
URXR , CEPDR         ,1
URXR , ALMR          ,1
URXR , AUAR          ,21
URXR , ADAR          ,1
URXR , AIMR          ,3
URXR , RIAR          ,20
URXR , RICR          ,3
URXR , RIFR          ,3
URXR , RIGR          ,7
URXR , RIR           ,4
URXR , RMGR          ,6
URXR , URBR          ,8
URXR , RIPR          ,10
URXR , AVAR          ,2
URXR , AVBL          ,2
URXR , AVBR          ,3
URXR , AVER          ,2
URXR , RMDDL         ,2
URXR , RMDR          ,8
URXR , SIADL         ,2
URXR , SIAVR         ,4
URXR , SMBVR         ,7
URYDL , IL1DL         ,3
URYDL , OLQDL         ,2
URYDL , OLLL          ,3
URYDL , AIZL          ,1
URYDL , RIBL          ,8
URYDL , AVEL          ,1
URYDL , AVER          ,9
URYDL , RMDDR         ,15
URYDL , RMDVL         ,18
URYDL , SMDDL         ,2
URYDL , SMDDR         ,3
URYDR , AWCL          ,1
URYDR , IL1DR         ,5
URYDR , OLQDR         ,1
URYDR , CEPDR         ,3
URYDR , URXR          ,1
URYDR , RIBR          ,1
URYDR , AVBL          ,1
URYDR , AVEL          ,5
URYDR , AVER          ,2
URYDR , RMDDL         ,9
URYDR , RMDVR         ,12
URYDR , RMED          ,7
URYDR , SMDDL         ,11
URYDR , SMDVR         ,3
URYDR , dBWMR2        ,2
URYVL , IL1VL         ,1
URYVL , OLQVL         ,9
URYVL , OLLL          ,9
URYVL , OLLR          ,5
URYVL , CEPVL         ,3
URYVL , URXL          ,2
URYVL , RIAL          ,2
URYVL , RIBL          ,9
URYVL , RIBR          ,3
URYVL , RIH           ,2
URYVL , RIS           ,1
URYVL , AVJR          ,1
URYVL , RID           ,4
URYVL , AVBR          ,1
URYVL , AVDR          ,2
URYVL , AVEL          ,8
URYVL , AVER          ,23
URYVL , RMDDL         ,23
URYVL , RMDVR         ,17
URYVL , SIBVL         ,1
URYVL , SIBVR         ,4
URYVL , SMDVR         ,13
URYVR , IL1VR         ,3
URYVR , CEPVR         ,1
URYVR , ADAR          ,1
URYVR , RIAR          ,2
URYVR , RIBR          ,19
URYVR , AVL           ,5
URYVR , AVAL          ,2
URYVR , AVBL          ,5
URYVR , AVEL          ,26
URYVR , RMDDR         ,32
URYVR , RMDL          ,2
URYVR , RMDVL         ,19
URYVR , SIBVL         ,5
URYVR , SIBVR         ,4
URYVR , SMBDR         ,1
URYVR , SMDVL         ,11
AQR , BAGL          ,8
AQR , BAGR          ,5
AQR , URXL          ,5
AQR , RIAL          ,8
AQR , RIAR          ,4
AQR , RIGL          ,1
AQR , RIR           ,1
AQR , AVJL          ,3
AQR , DVA           ,6
AQR , PVPL          ,3
AQR , PVPR          ,1
AQR , PVCL          ,1
AQR , PVCR          ,4
AQR , AVAL          ,4
AQR , AVAR          ,6
AQR , AVBL          ,7
AQR , AVBR          ,12
AQR , AVDL          ,3
AQR , AVDR          ,2
PQR , PHBL          ,2
PQR , AVG           ,1
PQR , AVHL          ,1
PQR , AVJR          ,1
PQR , PVNL          ,2
PQR , PVPR          ,1
PQR , PVCL          ,1
PQR , PVCR          ,1
PQR , AVAL          ,23
PQR , AVAR          ,26
PQR , AVDL          ,15
PQR , AVDR          ,20
PQR , LUAR          ,3
PQR , DA08          ,1
PQR , DB07          ,2
AUAL , ADFL          ,1
AUAL , BAGR          ,3
AUAL , URXL          ,1
AUAL , AIBR          ,1
AUAL , AIYL          ,1
AUAL , AIZL          ,2
AUAL , RIAL          ,21
AUAL , RIBL          ,35
AUAL , DVA           ,2
AUAL , AVAL          ,11
AUAL , AVDR          ,2
AUAL , AVEL          ,9
AUAR , BAGL          ,1
AUAR , URXR          ,5
AUAR , AIYR          ,1
AUAR , AIZR          ,2
AUAR , AINL          ,1
AUAR , AINR          ,1
AUAR , RIAR          ,22
AUAR , RIBR          ,31
AUAR , AVAR          ,3
AUAR , AVER          ,13
ADEL , IL1L          ,3
ADEL , IL2L          ,5
ADEL , OLLL          ,6
ADEL , CEPDL         ,1
ADEL , ALML          ,1
ADEL , FLPL          ,4
ADEL , BDUL          ,1
ADEL , ADER          ,5
ADEL , ADAL          ,1
ADEL , RIAL          ,2
ADEL , RIFL          ,1
ADEL , RIGL          ,18
ADEL , RIGR          ,15
ADEL , RIH           ,3
ADEL , RMGL          ,7
ADEL , URBL          ,2
ADEL , AVHL          ,2
ADEL , AVL           ,1
ADEL , AVAL          ,7
ADEL , AVAR          ,9
ADEL , AVDL          ,2
ADEL , AVEL          ,3
ADEL , RMDL          ,11
ADEL , RMER          ,1
ADEL , RMHL          ,1
ADEL , RMHR          ,2
ADEL , RIVL          ,2
ADEL , RIVR          ,2
ADEL , SAADR         ,1
ADEL , SIADR         ,2
ADEL , SIBVR         ,2
ADEL , SMBDR         ,1
ADEL , SMBVL         ,2
ADEL , VB01          ,2
ADER , ASIR          ,1
ADER , IL1R          ,1
ADER , IL2R          ,1
ADER , OLLR          ,3
ADER , CEPDR         ,5
ADER , CEPVR         ,1
ADER , ALNR          ,1
ADER , FLPL          ,1
ADER , FLPR          ,4
ADER , URXR          ,2
ADER , ADEL          ,3
ADER , ADAR          ,1
ADER , RIAR          ,1
ADER , RIGL          ,12
ADER , RIGR          ,11
ADER , RMGR          ,5
ADER , URBR          ,1
ADER , AVJR          ,1
ADER , AVAL          ,9
ADER , AVAR          ,4
ADER , AVDR          ,5
ADER , AVER          ,4
ADER , RMDL          ,1
ADER , RMDR          ,6
ADER , SMDVR         ,1
ADER , dBWMR4        ,1
PDEL , DVA           ,1
PDER , PDEL          ,5
PDER , DVA           ,7
PDER , PVR           ,2
PHAL , PHAR          ,13
PHAL , PHBL          ,7
PHAL , PHBR          ,10
PHAL , AVFL          ,4
PHAL , AVG           ,11
PHAL , AVHL          ,4
PHAL , AVHR          ,1
PHAL , DVA           ,2
PHAL , PVQL          ,3
PHAL , AVDR          ,2
PHAL , DA08          ,3
PHAR , PHAL          ,11
PHAR , PHBL          ,3
PHAR , PHBR          ,8
PHAR , AVG           ,9
PHAR , AVHR          ,1
PHAR , DVA           ,6
PHAR , PVPL          ,3
PHAR , PVQL          ,4
PHAR , PVQR          ,1
PHAR , PVT           ,2
PHAR , AVDR          ,2
PHAR , DA08          ,2
PHBL , PHBR          ,4
PHBL , AVG           ,1
PHBL , PVNL          ,1
PHBL , PVCL          ,71
PHBL , AVAL          ,48
PHBL , AVAR          ,33
PHBL , AVDL          ,6
PHBL , AVDR          ,1
PHBL , DA08          ,1
PHBL , AS11          ,1
PHBL , VA12          ,5
PHBL , hyp           ,2
PHBR , PHBL          ,3
PHBR , PHCR          ,3
PHBR , PVCL          ,39
PHBR , PVCR          ,21
PHBR , AVAL          ,35
PHBR , AVAR          ,38
PHBR , AVDL          ,7
PHBR , AVDR          ,5
PHBR , VA12          ,1
PHCL , PHCR          ,2
PHCL , AVHR          ,1
PHCL , DVA           ,12
PHCL , PVQR          ,2
PHCL , PVCL          ,7
PHCL , AVAL          ,5
PHCL , LUAL          ,2
PHCL , DA09          ,1
PHCL , VA12          ,6
PHCR , PHAR          ,2
PHCR , PHCL          ,4
PHCR , AVHR          ,2
PHCR , DVA           ,22
PHCR , PVQR          ,4
PHCR , PVCR          ,25
PHCR , LUAR          ,6
PHCR , DA09          ,23
PHCR , VA12          ,8
AIAL , ADFL          ,2
AIAL , ADLL          ,1
AIAL , ASEL          ,5
AIAL , ASER          ,10
AIAL , ASGL          ,1
AIAL , ASHL          ,1
AIAL , ASJL          ,4
AIAL , ASKL          ,9
AIAL , AWCL          ,1
AIAL , AWCR          ,6
AIAL , AIBL          ,35
AIAL , AIZL          ,4
AIAL , ADAL          ,1
AIAL , AIML          ,6
AIAL , RIFL          ,10
AIAL , RIR           ,2
AIAL , RMGL          ,2
AIAL , PVQL          ,1
AIAR , ADLR          ,10
AIAR , ASER          ,5
AIAR , ASGR          ,5
AIAR , ASIR          ,2
AIAR , AWAR          ,4
AIAR , AWCL          ,6
AIAR , AWCR          ,6
AIAR , AIBR          ,33
AIAR , AIZR          ,2
AIAR , ADAR          ,4
AIAR , RIFR          ,10
AIBL , ASHL          ,1
AIBL , ASHR          ,3
AIBL , IL2DR         ,1
AIBL , FLPL          ,1
AIBL , AIBL          ,2
AIBL , AIZR          ,7
AIBL , RIBR          ,16
AIBL , RIFL          ,1
AIBL , RIGR          ,5
AIBL , RMFR          ,6
AIBL , AVAL          ,5
AIBL , AVBL          ,21
AIBL , AVEL          ,1
AIBL , RIML          ,1
AIBL , RIMR          ,56
AIBL , SAADL         ,6
AIBL , SAADR         ,10
AIBL , SAAVL         ,3
AIBL , SIADR         ,2
AIBL , SIAVR         ,2
AIBL , SIBDR         ,3
AIBL , SMDDR         ,16
AIBL , SMDVR         ,4
AIBR , ADLR          ,1
AIBR , AWCR          ,1
AIBR , AQR           ,1
AIBR , AUAL          ,1
AIBR , AIAR          ,1
AIBR , AIYR          ,1
AIBR , RIAL          ,2
AIBR , RIBL          ,11
AIBR , RICR          ,1
AIBR , RIGL          ,1
AIBR , RMFL          ,1
AIBR , DVA           ,1
AIBR , AVAR          ,2
AIBR , AVBR          ,13
AIBR , AVEL          ,4
AIBR , RIML          ,47
AIBR , RIMR          ,5
AIBR , SAADL         ,2
AIBR , SAADR         ,2
AIBR , SAAVR         ,1
AIBR , SIADL         ,1
AIBR , SIBVR         ,2
AIBR , SMDDL         ,17
AIBR , SMDVL         ,7
AIBR , VB01          ,3
AIYL , ASER          ,1
AIYL , AWAL          ,14
AIYL , AWCL          ,5
AIYL , AWCR          ,3
AIYL , AFDL          ,2
AIYL , AIBL          ,3
AIYL , AIZL          ,67
AIYL , RIAL          ,51
AIYL , RIBL          ,42
AIYL , RIH           ,1
AIYL , RIR           ,1
AIYL , HSNR          ,1
AIYR , ADFR          ,1
AIYR , ASEL          ,2
AIYR , ASER          ,4
AIYR , ASGR          ,2
AIYR , AWAR          ,1
AIYR , AWBR          ,1
AIYR , AFDR          ,1
AIYR , BAGR          ,1
AIYR , AIYL          ,7
AIYR , AIZR          ,70
AIYR , AINL          ,1
AIYR , RIAR          ,50
AIYR , RIBR          ,60
AIYR , RIVR          ,1
AIZL , ADFL          ,1
AIZL , ASEL          ,4
AIZL , AWCR          ,2
AIZL , AFDL          ,1
AIZL , URYDL         ,3
AIZL , AIAL          ,12
AIZL , AIBL          ,10
AIZL , AIBR          ,53
AIZL , RIAL          ,29
AIZL , RICR          ,11
AIZL , RIGL          ,4
AIZL , AVKR          ,4
AIZL , DVA           ,1
AIZL , AVEL          ,3
AIZL , AVER          ,26
AIZL , RIML          ,35
AIZL , SMBDL         ,24
AIZL , SMBVL         ,21
AIZL , SMDVL         ,3
AIZL , VB02          ,1
AIZL , vBWML7        ,1
AIZR , ADFR          ,1
AIZR , ASER          ,2
AIZR , AWAR          ,1
AIZR , AWCR          ,2
AIZR , AIAR          ,5
AIZR , AIBL          ,50
AIZR , AIBR          ,3
AIZR , RIAR          ,25
AIZR , DVA           ,3
AIZR , AVEL          ,28
AIZR , AVER          ,1
AIZR , RIMR          ,34
AIZR , SIADR         ,1
AIZR , SMBDR         ,17
AIZR , SMBVR         ,10
AIZR , SMDDR         ,4
ADAL , ADLL          ,2
ADAL , URXL          ,2
ADAL , AIAL          ,2
ADAL , AIBL          ,2
ADAL , AIBR          ,2
ADAL , ADAL          ,6
ADAL , RICL          ,3
ADAL , RICR          ,1
ADAL , RIPL          ,4
ADAL , AVJR          ,11
ADAL , PVPL          ,1
ADAL , RID           ,1
ADAL , AVAL          ,3
ADAL , AVAR          ,7
ADAL , AVBL          ,5
ADAL , AVBR          ,21
ADAL , AVDL          ,1
ADAL , AVDR          ,2
ADAL , AVEL          ,3
ADAL , RIML          ,9
ADAL , URAVL         ,1
ADAL , SMDVR         ,3
ADAR , ASHR          ,2
ADAR , URXR          ,2
ADAR , URYDR         ,2
ADAR , AIBL          ,1
ADAR , AIBR          ,3
ADAR , RIFR          ,1
ADAR , RIPR          ,9
ADAR , AVJL          ,13
ADAR , PVR           ,6
ADAR , AVAR          ,8
ADAR , AVBL          ,8
ADAR , AVBR          ,15
ADAR , AVDL          ,2
ADAR , AVDR          ,3
ADAR , AVEL          ,1
ADAR , RIMR          ,15
ADAR , RIVR          ,5
ADAR , SMDVL         ,1
AIML , ASGL          ,8
AIML , ASJL          ,2
AIML , ASKL          ,7
AIML , CEPDL         ,3
AIML , ALML          ,1
AIML , URXL          ,1
AIML , AIAL          ,11
AIML , RIFL          ,2
AIML , RMGL          ,3
AIML , AVFL          ,5
AIML , AVFR          ,4
AIML , AVHL          ,2
AIML , AVHR          ,1
AIML , AVJL          ,1
AIML , PVQL          ,1
AIML , RID           ,2
AIML , AVDL          ,1
AIML , SMBVL         ,4
AIMR , ADFR          ,2
AIMR , ASGR          ,6
AIMR , ASJR          ,4
AIMR , ASKR          ,4
AIMR , OLQDR         ,1
AIMR , CEPVR         ,1
AIMR , BDUR          ,2
AIMR , URXR          ,5
AIMR , AIAR          ,10
AIMR , AIMR          ,1
AIMR , ALA           ,2
AIMR , RIFR          ,3
AIMR , RMGR          ,4
AIMR , AVFL          ,3
AIMR , AVFR          ,4
AIMR , AVHR          ,2
AIMR , AVJR          ,1
AIMR , PVNR          ,1
AIMR , AVAR          ,1
AIMR , AVDR          ,2
AIMR , RMDR          ,1
AIMR , HSNL          ,3
AIMR , HSNR          ,3
AINL , ASEL          ,1
AINL , ASGR          ,1
AINL , ASIL          ,11
AINL , AFDR          ,10
AINL , CEPVR         ,2
AINL , BAGL          ,5
AINL , AUAR          ,2
AINL , AIAR          ,1
AINL , RIBL          ,2
AINL , RIBR          ,3
AINL , RMFL          ,1
AINL , RID           ,2
AINL , RMDVL         ,3
AINL , SAAVL         ,3
AINR , ASEL          ,1
AINR , ASER          ,3
AINR , ASGL          ,1
AINR , AWCL          ,2
AINR , AFDL          ,9
AINR , AFDR          ,3
AINR , CEPDL         ,2
AINR , BAGR          ,9
AINR , URXL          ,2
AINR , URXR          ,2
AINR , AUAL          ,1
AINR , AUAR          ,2
AINR , AIAL          ,2
AINR , AIBL          ,2
AINR , AINL          ,1
AINR , AINR          ,1
AINR , RIBL          ,8
AINR , RID           ,2
ALA , ASJR          ,4
ALA , RIAR          ,2
ALA , AVAR          ,3
ALA , AVDR          ,1
ALA , AVEL          ,8
ALA , AVER          ,4
ALA , RMDR          ,3
RIAL , CEPDL         ,1
RIAL , BAGR          ,2
RIAL , URXL          ,2
RIAL , AQR           ,4
RIAL , AIZL          ,1
RIAL , RIAR          ,23
RIAL , RIBL          ,2
RIAL , RIR           ,3
RIAL , AVAL          ,2
RIAL , RIML          ,2
RIAL , RIMR          ,2
RIAL , RMDDL         ,48
RIAL , RMDDR         ,35
RIAL , RMDL          ,26
RIAL , RMDR          ,17
RIAL , RMDVL         ,48
RIAL , RMDVR         ,48
RIAL , RIVL          ,8
RIAL , RIVR          ,12
RIAL , SAADL         ,1
RIAL , SIADL         ,3
RIAL , SIAVR         ,2
RIAL , SMBDR         ,7
RIAL , SMDDL         ,22
RIAL , SMDDR         ,33
RIAL , SMDVL         ,14
RIAL , SMDVR         ,32
RIAR , ADFR          ,2
RIAR , IL1R          ,2
RIAR , CEPVL         ,1
RIAR , CEPVR         ,1
RIAR , AUAR          ,2
RIAR , RIAL          ,38
RIAR , RIAR          ,3
RIAR , RIBR          ,1
RIAR , AVAR          ,2
RIAR , RMDDL         ,48
RIAR , RMDDR         ,53
RIAR , RMDL          ,9
RIAR , RMDR          ,35
RIAR , RMDVL         ,57
RIAR , RMDVR         ,47
RIAR , RIVL          ,3
RIAR , RIVR          ,3
RIAR , SAADR         ,1
RIAR , SIADR         ,4
RIAR , SIAVL         ,7
RIAR , SMBDR         ,2
RIAR , SMBVR         ,2
RIAR , SMDDL         ,32
RIAR , SMDDR         ,26
RIAR , SMDVL         ,43
RIAR , SMDVR         ,26
RIAR , vBWML6        ,2
RIBL , CEPVL         ,5
RIBL , BAGR          ,3
RIBL , URYDL         ,3
RIBL , AUAL          ,9
RIBL , AIBR          ,8
RIBL , RIAL          ,6
RIBL , RIGL          ,1
RIBL , RIS           ,5
RIBL , DVC           ,1
RIBL , AVAL          ,5
RIBL , AVBR          ,1
RIBL , AVDR          ,4
RIBL , AVEL          ,9
RIBL , AVER          ,14
RIBL , RIML          ,1
RIBL , RMDR          ,1
RIBL , SMDVR         ,6
RIBR , OLLR          ,1
RIBR , BAGL          ,8
RIBR , URYVR         ,2
RIBR , AUAR          ,2
RIBR , AIBL          ,3
RIBR , AIZR          ,2
RIBR , AINL          ,1
RIBR , RIAR          ,8
RIBR , RIGR          ,5
RIBR , RIH           ,2
RIBR , RIS           ,1
RIBR , AVAR          ,6
RIBR , AVBL          ,2
RIBR , AVEL          ,6
RIBR , AVER          ,4
RIBR , RMDVR         ,1
RIBR , RMED          ,1
RIBR , SMDDL         ,2
RIBR , SMDVL         ,2
RIBR , SMDVR         ,2
RICL , ADLR          ,2
RICL , OLQVL         ,1
RICL , CEPDL         ,1
RICL , CEPVL         ,2
RICL , ADAL          ,1
RICL , ADAR          ,7
RICL , RICR          ,2
RICL , RMFR          ,2
RICL , URBR          ,2
RICL , AVAL          ,15
RICL , AVAR          ,18
RICL , RIML          ,1
RICL , RIMR          ,8
RICL , RIVR          ,4
RICL , SAAVL         ,2
RICL , SMBDL         ,5
RICL , SMBDR         ,1
RICL , SMDDL         ,11
RICL , SMDDR         ,8
RICL , SMDVR         ,1
RICR , CEPDL         ,1
RICR , CEPDR         ,1
RICR , AIBL          ,2
RICR , AIBR          ,2
RICR , AIZL          ,6
RICR , ADAR          ,2
RICR , RICL          ,3
RICR , RMFL          ,1
RICR , RMGL          ,1
RICR , URBR          ,2
RICR , AVKR          ,1
RICR , AVAL          ,15
RICR , AVAR          ,13
RICR , RIML          ,10
RICR , RIMR          ,1
RICR , RIVL          ,1
RICR , SMBDR         ,3
RICR , SMDDL         ,9
RICR , SMDDR         ,9
RICR , SMDVL         ,6
RICR , SMDVR         ,3
RICR , VB01          ,7
RIFL , ALML          ,5
RIFL , AVHR          ,1
RIFL , AVJR          ,8
RIFL , PVPL          ,8
RIFL , AVBL          ,26
RIFL , AVBR          ,1
RIFL , RIML          ,7
RIFL , dBWML5        ,2
RIFR , ADLR          ,1
RIFR , ASHR          ,6
RIFR , AWBR          ,2
RIFR , CEPVR         ,2
RIFR , URXR          ,3
RIFR , AIZL          ,1
RIFR , RIAR          ,1
RIFR , RIFL          ,1
RIFR , RIPR          ,2
RIFR , AVFL          ,1
RIFR , AVJL          ,2
RIFR , AVJR          ,2
RIFR , PVPR          ,6
RIFR , PVCL          ,1
RIFR , PVCR          ,1
RIFR , AVBL          ,1
RIFR , AVBR          ,35
RIFR , RIMR          ,10
RIFR , HSNL          ,2
RIFR , HSNR          ,3
RIGL , ADFL          ,1
RIGL , ADLL          ,2
RIGL , OLQVL         ,2
RIGL , ALNL          ,6
RIGL , BAGR          ,3
RIGL , URXL          ,6
RIGL , AIBR          ,4
RIGL , AIZL          ,10
RIGL , AIZR          ,2
RIGL , RIBL          ,3
RIGL , RIH           ,2
RIGL , RIR           ,8
RIGL , RMGL          ,6
RIGL , AVKR          ,17
RIGL , DVA           ,1
RIGL , PVPL          ,2
RIGL , AVEL          ,7
RIGL , AVER          ,1
RIGL , RMHR          ,23
RIGR , AFDR          ,1
RIGR , OLQVR         ,2
RIGR , ALNR          ,3
RIGR , BAGL          ,2
RIGR , URXR          ,3
RIGR , URYVR         ,2
RIGR , AIBL          ,2
RIGR , AIZR          ,5
RIGR , RIAR          ,3
RIGR , RIBR          ,2
RIGR , RIR           ,5
RIGR , AVKL          ,21
RIGR , AVKR          ,5
RIGR , DVA           ,4
RIGR , DVC           ,2
RIGR , PVT           ,5
RIGR , AVDL          ,1
RIGR , AVER          ,4
RIGR , RMHL          ,17
RIH , ADFR          ,3
RIH , IL2L          ,2
RIH , IL2R          ,3
RIH , IL2VL         ,4
RIH , IL2VR         ,5
RIH , OLQDL         ,11
RIH , OLQDR         ,7
RIH , OLQVL         ,13
RIH , OLQVR         ,7
RIH , CEPDL         ,6
RIH , CEPVL         ,3
RIH , CEPVR         ,6
RIH , BAGL          ,2
RIH , BAGR          ,5
RIH , URYVR         ,4
RIH , AUAR          ,2
RIH , AIYL          ,3
RIH , AIYR          ,4
RIH , AIZL          ,12
RIH , AIZR          ,19
RIH , RIAL          ,34
RIH , RIAR          ,36
RIH , RIBL          ,18
RIH , RIBR          ,15
RIH , RIPL          ,18
RIH , RIPR          ,7
RIH , RMER          ,6
RIH , RMEV          ,10
RIH , URAVR         ,1
RIR , ADFL          ,1
RIR , ADFR          ,4
RIR , ASHL          ,1
RIR , ASHR          ,1
RIR , AWBR          ,1
RIR , AFDR          ,1
RIR , BAGR          ,1
RIR , URXL          ,9
RIR , URXR          ,6
RIR , AQR           ,2
RIR , AUAL          ,7
RIR , AIZL          ,12
RIR , AIZR          ,15
RIR , ADAR          ,1
RIR , AIMR          ,1
RIR , RIAL          ,11
RIR , RIAR          ,4
RIR , RIGL          ,2
RIR , RIGR          ,4
RIR , RMGL          ,1
RIR , RMGR          ,1
RIR , DVA           ,9
RIR , PVPL          ,2
RIR , PVPR          ,1
RIR , AVEL          ,4
RIR , HSNL          ,1
RIS , OLLR          ,5
RIS , CEPDL         ,4
RIS , CEPVL         ,7
RIS , CEPVR         ,4
RIS , URYDR         ,1
RIS , URYVL         ,1
RIS , URYVR         ,5
RIS , RIBL          ,8
RIS , RIBR          ,18
RIS , RIS           ,3
RIS , AVKL          ,6
RIS , AVKR          ,13
RIS , AVL           ,9
RIS , AVEL          ,17
RIS , AVER          ,18
RIS , RIML          ,10
RIS , RIMR          ,15
RIS , RMDDL         ,1
RIS , RMDDR         ,1
RIS , RMDL          ,10
RIS , RMDR          ,16
RIS , RMEV          ,3
RIS , SMDDL         ,1
RIS , SMDDR         ,6
RIS , SMDVL         ,1
RIS , SMDVR         ,1
RMFL , BAGL          ,1
RMFL , RIBR          ,1
RMFL , RIS           ,1
RMFL , AVKL          ,9
RMFL , AVKR          ,14
RMFL , DVC           ,1
RMFL , PVT           ,3
RMFL , RIMR          ,2
RMFL , RMDR          ,13
RMFL , RMHL          ,2
RMFL , SAAVR         ,1
RMFL , SMDVL         ,1
RMFR , RIH           ,1
RMFR , AVKL          ,7
RMFR , AVKR          ,9
RMFR , DVC           ,2
RMFR , RMDL          ,6
RMFR , RMDR          ,1
RMGL , ADLL          ,1
RMGL , ASHL          ,1
RMGL , CEPDL         ,1
RMGL , URXL          ,3
RMGL , AIBR          ,2
RMGL , ADAL          ,4
RMGL , AIML          ,3
RMGL , RIFL          ,1
RMGL , AVFR          ,1
RMGL , PVPL          ,1
RMGL , RID           ,2
RMGL , AVAL          ,3
RMGL , AVBR          ,3
RMGL , AVEL          ,2
RMGL , RMDDR         ,1
RMGL , RMDL          ,2
RMGL , RMDR          ,16
RMGL , RMDVL         ,15
RMGL , RMHL          ,1
RMGL , RMHR          ,4
RMGL , RIVR          ,1
RMGL , SAADL         ,1
RMGL , SIADL         ,2
RMGL , SIADR         ,2
RMGL , SIAVL         ,4
RMGL , SIBDL         ,5
RMGL , SIBVR         ,4
RMGL , SMBVL         ,2
RMGL , SMDDL         ,1
RMGL , SMDDR         ,2
RMGL , dBWML4        ,7
RMGL , dBWML5        ,1
RMGL , vBWML5        ,2
RMGR , ASHR          ,1
RMGR , IL2DR         ,1
RMGR , IL2R          ,2
RMGR , OLLR          ,1
RMGR , ALMR          ,1
RMGR , ALNR          ,4
RMGR , URXR          ,3
RMGR , ADER          ,2
RMGR , ADAR          ,2
RMGR , AIMR          ,2
RMGR , RIGR          ,2
RMGR , RIR           ,1
RMGR , AVJL          ,4
RMGR , AVAL          ,1
RMGR , AVBL          ,2
RMGR , AVBR          ,3
RMGR , AVDL          ,2
RMGR , AVER          ,6
RMGR , RMDDL         ,1
RMGR , RMDL          ,20
RMGR , RMDR          ,7
RMGR , RMDVR         ,23
RMGR , SAADL         ,3
RMGR , SIADL         ,1
RMGR , SIAVR         ,2
RMGR , SIBVL         ,2
RMGR , SMBVR         ,1
RMGR , dBWMR5        ,3
RMGR , vBWMR8        ,2
URBL , IL1L          ,10
URBL , OLLL          ,1
URBL , CEPDL         ,2
URBL , URXL          ,26
URBL , URYDL         ,1
URBL , ADAL          ,3
URBL , RICL          ,1
URBL , RICR          ,1
URBL , URBL          ,1
URBL , PVR           ,1
URBL , AVBL          ,1
URBL , RMDDR         ,2
URBL , RMHR          ,5
URBL , SIADR         ,2
URBL , SIAVL         ,2
URBL , SIBVL         ,1
URBL , SMBDR         ,3
URBL , SMBVL         ,1
URBR , ADLR          ,2
